jis,old_zip_code,zip_code,province_ruby,city_ruby,town_ruby,province,city,town
13103,"105  ",1056323,トウキョウト,ミナトク,トラノモントラノモンヒルズモリタワー(23カイ),東京都,港区,虎ノ門虎ノ門ヒルズ森タワー（２３階）
13103,"105  ",1056324,トウキョウト,ミナトク,トラノモントラノモンヒルズモリタワー(24カイ),東京都,港区,虎ノ門虎ノ門ヒルズ森タワー（２４階）
13103,"105  ",1056325,トウキョウト,ミナトク,トラノモントラノモンヒルズモリタワー(25カイ),東京都,港区,虎ノ門虎ノ門ヒルズ森タワー（２５階）
13103,"105  ",1056326,トウキョウト,ミナトク,トラノモントラノモンヒルズモリタワー(26カイ),東京都,港区,虎ノ門虎ノ門ヒルズ森タワー（２６階）
13103,"105  ",1056327,トウキョウト,ミナトク,トラノモントラノモンヒルズモリタワー(27カイ),東京都,港区,虎ノ門虎ノ門ヒルズ森タワー（２７階）
13103,"105  ",1056328,トウキョウト,ミナトク,トラノモントラノモンヒルズモリタワー(28カイ),東京都,港区,虎ノ門虎ノ門ヒルズ森タワー（２８階）
13103,"105  ",1056329,トウキョウト,ミナトク,トラノモントラノモンヒルズモリタワー(29カイ),東京都,港区,虎ノ門虎ノ門ヒルズ森タワー（２９階）
13103,"105  ",1056330,トウキョウト,ミナトク,トラノモントラノモンヒルズモリタワー(30カイ),東京都,港区,虎ノ門虎ノ門ヒルズ森タワー（３０階）
13103,"105  ",1056331,トウキョウト,ミナトク,トラノモントラノモンヒルズモリタワー(31カイ),東京都,港区,虎ノ門虎ノ門ヒルズ森タワー（３１階）
13103,"105  ",1056332,トウキョウト,ミナトク,トラノモントラノモンヒルズモリタワー(32カイ),東京都,港区,虎ノ門虎ノ門ヒルズ森タワー（３２階）
13103,"105  ",1056333,トウキョウト,ミナトク,トラノモントラノモンヒルズモリタワー(33カイ),東京都,港区,虎ノ門虎ノ門ヒルズ森タワー（３３階）
13103,"105  ",1056334,トウキョウト,ミナトク,トラノモントラノモンヒルズモリタワー(34カイ),東京都,港区,虎ノ門虎ノ門ヒルズ森タワー（３４階）
13103,"105  ",1056335,トウキョウト,ミナトク,トラノモントラノモンヒルズモリタワー(35カイ),東京都,港区,虎ノ門虎ノ門ヒルズ森タワー（３５階）
13103,"105  ",1056336,トウキョウト,ミナトク,トラノモントラノモンヒルズモリタワー(36カイ),東京都,港区,虎ノ門虎ノ門ヒルズ森タワー（３６階）
13103,"106  ",1060031,トウキョウト,ミナトク,ニシアザブ,東京都,港区,西麻布
13103,"105  ",1050003,トウキョウト,ミナトク,ニシシンバシ,東京都,港区,西新橋
13103,"105  ",1050013,トウキョウト,ミナトク,ハママツチョウ(ツギノビルヲノゾク),東京都,港区,浜松町（次のビルを除く）
13103,"105  ",1056190,トウキョウト,ミナトク,ハママツチョウセカイボウエキセンタービル(チカイ・カイソウフメイ),東京都,港区,浜松町世界貿易センタービル（地階・階層不明）
13103,"105  ",1056101,トウキョウト,ミナトク,ハママツチョウセカイボウエキセンタービル(1カイ),東京都,港区,浜松町世界貿易センタービル（１階）
13103,"105  ",1056102,トウキョウト,ミナトク,ハママツチョウセカイボウエキセンタービル(2カイ),東京都,港区,浜松町世界貿易センタービル（２階）
13103,"105  ",1056103,トウキョウト,ミナトク,ハママツチョウセカイボウエキセンタービル(3カイ),東京都,港区,浜松町世界貿易センタービル（３階）
13103,"105  ",1056104,トウキョウト,ミナトク,ハママツチョウセカイボウエキセンタービル(4カイ),東京都,港区,浜松町世界貿易センタービル（４階）
13103,"105  ",1056105,トウキョウト,ミナトク,ハママツチョウセカイボウエキセンタービル(5カイ),東京都,港区,浜松町世界貿易センタービル（５階）
13103,"105  ",1056106,トウキョウト,ミナトク,ハママツチョウセカイボウエキセンタービル(6カイ),東京都,港区,浜松町世界貿易センタービル（６階）
13103,"105  ",1056107,トウキョウト,ミナトク,ハママツチョウセカイボウエキセンタービル(7カイ),東京都,港区,浜松町世界貿易センタービル（７階）
13103,"105  ",1056108,トウキョウト,ミナトク,ハママツチョウセカイボウエキセンタービル(8カイ),東京都,港区,浜松町世界貿易センタービル（８階）
13103,"105  ",1056109,トウキョウト,ミナトク,ハママツチョウセカイボウエキセンタービル(9カイ),東京都,港区,浜松町世界貿易センタービル（９階）
13103,"105  ",1056110,トウキョウト,ミナトク,ハママツチョウセカイボウエキセンタービル(10カイ),東京都,港区,浜松町世界貿易センタービル（１０階）
13103,"105  ",1056111,トウキョウト,ミナトク,ハママツチョウセカイボウエキセンタービル(11カイ),東京都,港区,浜松町世界貿易センタービル（１１階）
13103,"105  ",1056112,トウキョウト,ミナトク,ハママツチョウセカイボウエキセンタービル(12カイ),東京都,港区,浜松町世界貿易センタービル（１２階）
13103,"105  ",1056113,トウキョウト,ミナトク,ハママツチョウセカイボウエキセンタービル(13カイ),東京都,港区,浜松町世界貿易センタービル（１３階）
13103,"105  ",1056114,トウキョウト,ミナトク,ハママツチョウセカイボウエキセンタービル(14カイ),東京都,港区,浜松町世界貿易センタービル（１４階）
13103,"105  ",1056115,トウキョウト,ミナトク,ハママツチョウセカイボウエキセンタービル(15カイ),東京都,港区,浜松町世界貿易センタービル（１５階）
13103,"105  ",1056116,トウキョウト,ミナトク,ハママツチョウセカイボウエキセンタービル(16カイ),東京都,港区,浜松町世界貿易センタービル（１６階）
13103,"105  ",1056117,トウキョウト,ミナトク,ハママツチョウセカイボウエキセンタービル(17カイ),東京都,港区,浜松町世界貿易センタービル（１７階）
13103,"105  ",1056118,トウキョウト,ミナトク,ハママツチョウセカイボウエキセンタービル(18カイ),東京都,港区,浜松町世界貿易センタービル（１８階）
13103,"105  ",1056119,トウキョウト,ミナトク,ハママツチョウセカイボウエキセンタービル(19カイ),東京都,港区,浜松町世界貿易センタービル（１９階）
13103,"105  ",1056120,トウキョウト,ミナトク,ハママツチョウセカイボウエキセンタービル(20カイ),東京都,港区,浜松町世界貿易センタービル（２０階）
13103,"105  ",1056121,トウキョウト,ミナトク,ハママツチョウセカイボウエキセンタービル(21カイ),東京都,港区,浜松町世界貿易センタービル（２１階）
13103,"105  ",1056122,トウキョウト,ミナトク,ハママツチョウセカイボウエキセンタービル(22カイ),東京都,港区,浜松町世界貿易センタービル（２２階）
13103,"105  ",1056123,トウキョウト,ミナトク,ハママツチョウセカイボウエキセンタービル(23カイ),東京都,港区,浜松町世界貿易センタービル（２３階）
13103,"105  ",1056124,トウキョウト,ミナトク,ハママツチョウセカイボウエキセンタービル(24カイ),東京都,港区,浜松町世界貿易センタービル（２４階）
13103,"105  ",1056125,トウキョウト,ミナトク,ハママツチョウセカイボウエキセンタービル(25カイ),東京都,港区,浜松町世界貿易センタービル（２５階）
13103,"105  ",1056126,トウキョウト,ミナトク,ハママツチョウセカイボウエキセンタービル(26カイ),東京都,港区,浜松町世界貿易センタービル（２６階）
13103,"105  ",1056127,トウキョウト,ミナトク,ハママツチョウセカイボウエキセンタービル(27カイ),東京都,港区,浜松町世界貿易センタービル（２７階）
13103,"105  ",1056128,トウキョウト,ミナトク,ハママツチョウセカイボウエキセンタービル(28カイ),東京都,港区,浜松町世界貿易センタービル（２８階）
13103,"105  ",1056129,トウキョウト,ミナトク,ハママツチョウセカイボウエキセンタービル(29カイ),東京都,港区,浜松町世界貿易センタービル（２９階）
13103,"105  ",1056130,トウキョウト,ミナトク,ハママツチョウセカイボウエキセンタービル(30カイ),東京都,港区,浜松町世界貿易センタービル（３０階）
13103,"105  ",1056131,トウキョウト,ミナトク,ハママツチョウセカイボウエキセンタービル(31カイ),東京都,港区,浜松町世界貿易センタービル（３１階）
13103,"105  ",1056132,トウキョウト,ミナトク,ハママツチョウセカイボウエキセンタービル(32カイ),東京都,港区,浜松町世界貿易センタービル（３２階）
13103,"105  ",1056133,トウキョウト,ミナトク,ハママツチョウセカイボウエキセンタービル(33カイ),東京都,港区,浜松町世界貿易センタービル（３３階）
13103,"105  ",1056134,トウキョウト,ミナトク,ハママツチョウセカイボウエキセンタービル(34カイ),東京都,港区,浜松町世界貿易センタービル（３４階）
13103,"105  ",1056135,トウキョウト,ミナトク,ハママツチョウセカイボウエキセンタービル(35カイ),東京都,港区,浜松町世界貿易センタービル（３５階）
13103,"105  ",1056136,トウキョウト,ミナトク,ハママツチョウセカイボウエキセンタービル(36カイ),東京都,港区,浜松町世界貿易センタービル（３６階）
13103,"105  ",1056137,トウキョウト,ミナトク,ハママツチョウセカイボウエキセンタービル(37カイ),東京都,港区,浜松町世界貿易センタービル（３７階）
13103,"105  ",1056138,トウキョウト,ミナトク,ハママツチョウセカイボウエキセンタービル(38カイ),東京都,港区,浜松町世界貿易センタービル（３８階）
13103,"105  ",1056139,トウキョウト,ミナトク,ハママツチョウセカイボウエキセンタービル(39カイ),東京都,港区,浜松町世界貿易センタービル（３９階）
13103,"105  ",1056140,トウキョウト,ミナトク,ハママツチョウセカイボウエキセンタービル(40カイ),東京都,港区,浜松町世界貿易センタービル（４０階）
13103,"106  ",1060044,トウキョウト,ミナトク,ヒガシアザブ,東京都,港区,東麻布
13103,"105  ",1050021,トウキョウト,ミナトク,ヒガシシンバシ(ツギノビルヲノゾク),東京都,港区,東新橋（次のビルを除く）
13103,"105  ",1057190,トウキョウト,ミナトク,ヒガシシンバシシオドメシティセンター(チカイ・カイソウフメイ),東京都,港区,東新橋汐留シティセンター（地階・階層不明）
13103,"105  ",1057101,トウキョウト,ミナトク,ヒガシシンバシシオドメシティセンター(1カイ),東京都,港区,東新橋汐留シティセンター（１階）
13103,"105  ",1057102,トウキョウト,ミナトク,ヒガシシンバシシオドメシティセンター(2カイ),東京都,港区,東新橋汐留シティセンター（２階）
13103,"105  ",1057103,トウキョウト,ミナトク,ヒガシシンバシシオドメシティセンター(3カイ),東京都,港区,東新橋汐留シティセンター（３階）
13103,"105  ",1057104,トウキョウト,ミナトク,ヒガシシンバシシオドメシティセンター(4カイ),東京都,港区,東新橋汐留シティセンター（４階）
13103,"105  ",1057105,トウキョウト,ミナトク,ヒガシシンバシシオドメシティセンター(5カイ),東京都,港区,東新橋汐留シティセンター（５階）
13103,"105  ",1057106,トウキョウト,ミナトク,ヒガシシンバシシオドメシティセンター(6カイ),東京都,港区,東新橋汐留シティセンター（６階）
13103,"105  ",1057107,トウキョウト,ミナトク,ヒガシシンバシシオドメシティセンター(7カイ),東京都,港区,東新橋汐留シティセンター（７階）
13103,"105  ",1057108,トウキョウト,ミナトク,ヒガシシンバシシオドメシティセンター(8カイ),東京都,港区,東新橋汐留シティセンター（８階）
13103,"105  ",1057109,トウキョウト,ミナトク,ヒガシシンバシシオドメシティセンター(9カイ),東京都,港区,東新橋汐留シティセンター（９階）
13103,"105  ",1057110,トウキョウト,ミナトク,ヒガシシンバシシオドメシティセンター(10カイ),東京都,港区,東新橋汐留シティセンター（１０階）
13103,"105  ",1057111,トウキョウト,ミナトク,ヒガシシンバシシオドメシティセンター(11カイ),東京都,港区,東新橋汐留シティセンター（１１階）
13103,"105  ",1057112,トウキョウト,ミナトク,ヒガシシンバシシオドメシティセンター(12カイ),東京都,港区,東新橋汐留シティセンター（１２階）
13103,"105  ",1057113,トウキョウト,ミナトク,ヒガシシンバシシオドメシティセンター(13カイ),東京都,港区,東新橋汐留シティセンター（１３階）
13103,"105  ",1057114,トウキョウト,ミナトク,ヒガシシンバシシオドメシティセンター(14カイ),東京都,港区,東新橋汐留シティセンター（１４階）
13103,"105  ",1057115,トウキョウト,ミナトク,ヒガシシンバシシオドメシティセンター(15カイ),東京都,港区,東新橋汐留シティセンター（１５階）
13103,"105  ",1057116,トウキョウト,ミナトク,ヒガシシンバシシオドメシティセンター(16カイ),東京都,港区,東新橋汐留シティセンター（１６階）
13103,"105  ",1057117,トウキョウト,ミナトク,ヒガシシンバシシオドメシティセンター(17カイ),東京都,港区,東新橋汐留シティセンター（１７階）
13103,"105  ",1057118,トウキョウト,ミナトク,ヒガシシンバシシオドメシティセンター(18カイ),東京都,港区,東新橋汐留シティセンター（１８階）
13103,"105  ",1057119,トウキョウト,ミナトク,ヒガシシンバシシオドメシティセンター(19カイ),東京都,港区,東新橋汐留シティセンター（１９階）
13103,"105  ",1057120,トウキョウト,ミナトク,ヒガシシンバシシオドメシティセンター(20カイ),東京都,港区,東新橋汐留シティセンター（２０階）
13103,"105  ",1057121,トウキョウト,ミナトク,ヒガシシンバシシオドメシティセンター(21カイ),東京都,港区,東新橋汐留シティセンター（２１階）
13103,"105  ",1057122,トウキョウト,ミナトク,ヒガシシンバシシオドメシティセンター(22カイ),東京都,港区,東新橋汐留シティセンター（２２階）
13103,"105  ",1057123,トウキョウト,ミナトク,ヒガシシンバシシオドメシティセンター(23カイ),東京都,港区,東新橋汐留シティセンター（２３階）
13103,"105  ",1057124,トウキョウト,ミナトク,ヒガシシンバシシオドメシティセンター(24カイ),東京都,港区,東新橋汐留シティセンター（２４階）
13103,"105  ",1057125,トウキョウト,ミナトク,ヒガシシンバシシオドメシティセンター(25カイ),東京都,港区,東新橋汐留シティセンター（２５階）
13103,"105  ",1057126,トウキョウト,ミナトク,ヒガシシンバシシオドメシティセンター(26カイ),東京都,港区,東新橋汐留シティセンター（２６階）
13103,"105  ",1057127,トウキョウト,ミナトク,ヒガシシンバシシオドメシティセンター(27カイ),東京都,港区,東新橋汐留シティセンター（２７階）
13103,"105  ",1057128,トウキョウト,ミナトク,ヒガシシンバシシオドメシティセンター(28カイ),東京都,港区,東新橋汐留シティセンター（２８階）
13103,"105  ",1057129,トウキョウト,ミナトク,ヒガシシンバシシオドメシティセンター(29カイ),東京都,港区,東新橋汐留シティセンター（２９階）
13103,"105  ",1057130,トウキョウト,ミナトク,ヒガシシンバシシオドメシティセンター(30カイ),東京都,港区,東新橋汐留シティセンター（３０階）
13103,"105  ",1057131,トウキョウト,ミナトク,ヒガシシンバシシオドメシティセンター(31カイ),東京都,港区,東新橋汐留シティセンター（３１階）
13103,"105  ",1057132,トウキョウト,ミナトク,ヒガシシンバシシオドメシティセンター(32カイ),東京都,港区,東新橋汐留シティセンター（３２階）
13103,"105  ",1057133,トウキョウト,ミナトク,ヒガシシンバシシオドメシティセンター(33カイ),東京都,港区,東新橋汐留シティセンター（３３階）
13103,"105  ",1057134,トウキョウト,ミナトク,ヒガシシンバシシオドメシティセンター(34カイ),東京都,港区,東新橋汐留シティセンター（３４階）
13103,"105  ",1057135,トウキョウト,ミナトク,ヒガシシンバシシオドメシティセンター(35カイ),東京都,港区,東新橋汐留シティセンター（３５階）
13103,"105  ",1057136,トウキョウト,ミナトク,ヒガシシンバシシオドメシティセンター(36カイ),東京都,港区,東新橋汐留シティセンター（３６階）
13103,"105  ",1057137,トウキョウト,ミナトク,ヒガシシンバシシオドメシティセンター(37カイ),東京都,港区,東新橋汐留シティセンター（３７階）
13103,"105  ",1057138,トウキョウト,ミナトク,ヒガシシンバシシオドメシティセンター(38カイ),東京都,港区,東新橋汐留シティセンター（３８階）
13103,"105  ",1057139,トウキョウト,ミナトク,ヒガシシンバシシオドメシティセンター(39カイ),東京都,港区,東新橋汐留シティセンター（３９階）
13103,"105  ",1057140,トウキョウト,ミナトク,ヒガシシンバシシオドメシティセンター(40カイ),東京都,港区,東新橋汐留シティセンター（４０階）
13103,"105  ",1057141,トウキョウト,ミナトク,ヒガシシンバシシオドメシティセンター(41カイ),東京都,港区,東新橋汐留シティセンター（４１階）
13103,"105  ",1057142,トウキョウト,ミナトク,ヒガシシンバシシオドメシティセンター(42カイ),東京都,港区,東新橋汐留シティセンター（４２階）
13103,"105  ",1057143,トウキョウト,ミナトク,ヒガシシンバシシオドメシティセンター(43カイ),東京都,港区,東新橋汐留シティセンター（４３階）
13103,"105  ",1057290,トウキョウト,ミナトク,ヒガシシンバシシオドメメディアタワー(チカイ・カイソウフメイ),東京都,港区,東新橋汐留メディアタワー（地階・階層不明）
13103,"105  ",1057201,トウキョウト,ミナトク,ヒガシシンバシシオドメメディアタワー(1カイ),東京都,港区,東新橋汐留メディアタワー（１階）
13103,"105  ",1057202,トウキョウト,ミナトク,ヒガシシンバシシオドメメディアタワー(2カイ),東京都,港区,東新橋汐留メディアタワー（２階）
13103,"105  ",1057203,トウキョウト,ミナトク,ヒガシシンバシシオドメメディアタワー(3カイ),東京都,港区,東新橋汐留メディアタワー（３階）
13103,"105  ",1057204,トウキョウト,ミナトク,ヒガシシンバシシオドメメディアタワー(4カイ),東京都,港区,東新橋汐留メディアタワー（４階）
13103,"105  ",1057205,トウキョウト,ミナトク,ヒガシシンバシシオドメメディアタワー(5カイ),東京都,港区,東新橋汐留メディアタワー（５階）
13103,"105  ",1057206,トウキョウト,ミナトク,ヒガシシンバシシオドメメディアタワー(6カイ),東京都,港区,東新橋汐留メディアタワー（６階）
13103,"105  ",1057207,トウキョウト,ミナトク,ヒガシシンバシシオドメメディアタワー(7カイ),東京都,港区,東新橋汐留メディアタワー（７階）
13103,"105  ",1057208,トウキョウト,ミナトク,ヒガシシンバシシオドメメディアタワー(8カイ),東京都,港区,東新橋汐留メディアタワー（８階）
13103,"105  ",1057209,トウキョウト,ミナトク,ヒガシシンバシシオドメメディアタワー(9カイ),東京都,港区,東新橋汐留メディアタワー（９階）
13103,"105  ",1057210,トウキョウト,ミナトク,ヒガシシンバシシオドメメディアタワー(10カイ),東京都,港区,東新橋汐留メディアタワー（１０階）
13103,"105  ",1057211,トウキョウト,ミナトク,ヒガシシンバシシオドメメディアタワー(11カイ),東京都,港区,東新橋汐留メディアタワー（１１階）
13103,"105  ",1057212,トウキョウト,ミナトク,ヒガシシンバシシオドメメディアタワー(12カイ),東京都,港区,東新橋汐留メディアタワー（１２階）
13103,"105  ",1057213,トウキョウト,ミナトク,ヒガシシンバシシオドメメディアタワー(13カイ),東京都,港区,東新橋汐留メディアタワー（１３階）
13103,"105  ",1057214,トウキョウト,ミナトク,ヒガシシンバシシオドメメディアタワー(14カイ),東京都,港区,東新橋汐留メディアタワー（１４階）
13103,"105  ",1057215,トウキョウト,ミナトク,ヒガシシンバシシオドメメディアタワー(15カイ),東京都,港区,東新橋汐留メディアタワー（１５階）
13103,"105  ",1057216,トウキョウト,ミナトク,ヒガシシンバシシオドメメディアタワー(16カイ),東京都,港区,東新橋汐留メディアタワー（１６階）
13103,"105  ",1057217,トウキョウト,ミナトク,ヒガシシンバシシオドメメディアタワー(17カイ),東京都,港区,東新橋汐留メディアタワー（１７階）
13103,"105  ",1057218,トウキョウト,ミナトク,ヒガシシンバシシオドメメディアタワー(18カイ),東京都,港区,東新橋汐留メディアタワー（１８階）
13103,"105  ",1057219,トウキョウト,ミナトク,ヒガシシンバシシオドメメディアタワー(19カイ),東京都,港区,東新橋汐留メディアタワー（１９階）
13103,"105  ",1057220,トウキョウト,ミナトク,ヒガシシンバシシオドメメディアタワー(20カイ),東京都,港区,東新橋汐留メディアタワー（２０階）
13103,"105  ",1057221,トウキョウト,ミナトク,ヒガシシンバシシオドメメディアタワー(21カイ),東京都,港区,東新橋汐留メディアタワー（２１階）
13103,"105  ",1057222,トウキョウト,ミナトク,ヒガシシンバシシオドメメディアタワー(22カイ),東京都,港区,東新橋汐留メディアタワー（２２階）
13103,"105  ",1057223,トウキョウト,ミナトク,ヒガシシンバシシオドメメディアタワー(23カイ),東京都,港区,東新橋汐留メディアタワー（２３階）
13103,"105  ",1057224,トウキョウト,ミナトク,ヒガシシンバシシオドメメディアタワー(24カイ),東京都,港区,東新橋汐留メディアタワー（２４階）
13103,"105  ",1057225,トウキョウト,ミナトク,ヒガシシンバシシオドメメディアタワー(25カイ),東京都,港区,東新橋汐留メディアタワー（２５階）
13103,"105  ",1057226,トウキョウト,ミナトク,ヒガシシンバシシオドメメディアタワー(26カイ),東京都,港区,東新橋汐留メディアタワー（２６階）
13103,"105  ",1057227,トウキョウト,ミナトク,ヒガシシンバシシオドメメディアタワー(27カイ),東京都,港区,東新橋汐留メディアタワー（２７階）
13103,"105  ",1057228,トウキョウト,ミナトク,ヒガシシンバシシオドメメディアタワー(28カイ),東京都,港区,東新橋汐留メディアタワー（２８階）
13103,"105  ",1057229,トウキョウト,ミナトク,ヒガシシンバシシオドメメディアタワー(29カイ),東京都,港区,東新橋汐留メディアタワー（２９階）
13103,"105  ",1057230,トウキョウト,ミナトク,ヒガシシンバシシオドメメディアタワー(30カイ),東京都,港区,東新橋汐留メディアタワー（３０階）
13103,"105  ",1057231,トウキョウト,ミナトク,ヒガシシンバシシオドメメディアタワー(31カイ),東京都,港区,東新橋汐留メディアタワー（３１階）
13103,"105  ",1057232,トウキョウト,ミナトク,ヒガシシンバシシオドメメディアタワー(32カイ),東京都,港区,東新橋汐留メディアタワー（３２階）
13103,"105  ",1057233,トウキョウト,ミナトク,ヒガシシンバシシオドメメディアタワー(33カイ),東京都,港区,東新橋汐留メディアタワー（３３階）
13103,"105  ",1057234,トウキョウト,ミナトク,ヒガシシンバシシオドメメディアタワー(34カイ),東京都,港区,東新橋汐留メディアタワー（３４階）
13103,"105  ",1057090,トウキョウト,ミナトク,ヒガシシンバシデンツウホンシャビル(チカイ・カイソウフメイ),東京都,港区,東新橋電通本社ビル（地階・階層不明）
13103,"105  ",1057001,トウキョウト,ミナトク,ヒガシシンバシデンツウホンシャビル(1カイ),東京都,港区,東新橋電通本社ビル（１階）
13103,"105  ",1057002,トウキョウト,ミナトク,ヒガシシンバシデンツウホンシャビル(2カイ),東京都,港区,東新橋電通本社ビル（２階）
13103,"105  ",1057003,トウキョウト,ミナトク,ヒガシシンバシデンツウホンシャビル(3カイ),東京都,港区,東新橋電通本社ビル（３階）
13103,"105  ",1057004,トウキョウト,ミナトク,ヒガシシンバシデンツウホンシャビル(4カイ),東京都,港区,東新橋電通本社ビル（４階）
13103,"105  ",1057005,トウキョウト,ミナトク,ヒガシシンバシデンツウホンシャビル(5カイ),東京都,港区,東新橋電通本社ビル（５階）
13103,"105  ",1057006,トウキョウト,ミナトク,ヒガシシンバシデンツウホンシャビル(6カイ),東京都,港区,東新橋電通本社ビル（６階）
13103,"105  ",1057007,トウキョウト,ミナトク,ヒガシシンバシデンツウホンシャビル(7カイ),東京都,港区,東新橋電通本社ビル（７階）
13103,"105  ",1057008,トウキョウト,ミナトク,ヒガシシンバシデンツウホンシャビル(8カイ),東京都,港区,東新橋電通本社ビル（８階）
13103,"105  ",1057009,トウキョウト,ミナトク,ヒガシシンバシデンツウホンシャビル(9カイ),東京都,港区,東新橋電通本社ビル（９階）
13103,"105  ",1057010,トウキョウト,ミナトク,ヒガシシンバシデンツウホンシャビル(10カイ),東京都,港区,東新橋電通本社ビル（１０階）
13103,"105  ",1057011,トウキョウト,ミナトク,ヒガシシンバシデンツウホンシャビル(11カイ),東京都,港区,東新橋電通本社ビル（１１階）
13103,"105  ",1057012,トウキョウト,ミナトク,ヒガシシンバシデンツウホンシャビル(12カイ),東京都,港区,東新橋電通本社ビル（１２階）
13103,"105  ",1057013,トウキョウト,ミナトク,ヒガシシンバシデンツウホンシャビル(13カイ),東京都,港区,東新橋電通本社ビル（１３階）
13103,"105  ",1057014,トウキョウト,ミナトク,ヒガシシンバシデンツウホンシャビル(14カイ),東京都,港区,東新橋電通本社ビル（１４階）
13103,"105  ",1057015,トウキョウト,ミナトク,ヒガシシンバシデンツウホンシャビル(15カイ),東京都,港区,東新橋電通本社ビル（１５階）
13103,"105  ",1057016,トウキョウト,ミナトク,ヒガシシンバシデンツウホンシャビル(16カイ),東京都,港区,東新橋電通本社ビル（１６階）
13103,"105  ",1057017,トウキョウト,ミナトク,ヒガシシンバシデンツウホンシャビル(17カイ),東京都,港区,東新橋電通本社ビル（１７階）
13103,"105  ",1057018,トウキョウト,ミナトク,ヒガシシンバシデンツウホンシャビル(18カイ),東京都,港区,東新橋電通本社ビル（１８階）
13103,"105  ",1057019,トウキョウト,ミナトク,ヒガシシンバシデンツウホンシャビル(19カイ),東京都,港区,東新橋電通本社ビル（１９階）
13103,"105  ",1057020,トウキョウト,ミナトク,ヒガシシンバシデンツウホンシャビル(20カイ),東京都,港区,東新橋電通本社ビル（２０階）
13103,"105  ",1057021,トウキョウト,ミナトク,ヒガシシンバシデンツウホンシャビル(21カイ),東京都,港区,東新橋電通本社ビル（２１階）
13103,"105  ",1057022,トウキョウト,ミナトク,ヒガシシンバシデンツウホンシャビル(22カイ),東京都,港区,東新橋電通本社ビル（２２階）
13103,"105  ",1057023,トウキョウト,ミナトク,ヒガシシンバシデンツウホンシャビル(23カイ),東京都,港区,東新橋電通本社ビル（２３階）
13103,"105  ",1057024,トウキョウト,ミナトク,ヒガシシンバシデンツウホンシャビル(24カイ),東京都,港区,東新橋電通本社ビル（２４階）
13103,"105  ",1057025,トウキョウト,ミナトク,ヒガシシンバシデンツウホンシャビル(25カイ),東京都,港区,東新橋電通本社ビル（２５階）
13103,"105  ",1057026,トウキョウト,ミナトク,ヒガシシンバシデンツウホンシャビル(26カイ),東京都,港区,東新橋電通本社ビル（２６階）
13103,"105  ",1057027,トウキョウト,ミナトク,ヒガシシンバシデンツウホンシャビル(27カイ),東京都,港区,東新橋電通本社ビル（２７階）
13103,"105  ",1057028,トウキョウト,ミナトク,ヒガシシンバシデンツウホンシャビル(28カイ),東京都,港区,東新橋電通本社ビル（２８階）
13103,"105  ",1057029,トウキョウト,ミナトク,ヒガシシンバシデンツウホンシャビル(29カイ),東京都,港区,東新橋電通本社ビル（２９階）
13103,"105  ",1057030,トウキョウト,ミナトク,ヒガシシンバシデンツウホンシャビル(30カイ),東京都,港区,東新橋電通本社ビル（３０階）
13103,"105  ",1057031,トウキョウト,ミナトク,ヒガシシンバシデンツウホンシャビル(31カイ),東京都,港区,東新橋電通本社ビル（３１階）
13103,"105  ",1057032,トウキョウト,ミナトク,ヒガシシンバシデンツウホンシャビル(32カイ),東京都,港区,東新橋電通本社ビル（３２階）
13103,"105  ",1057033,トウキョウト,ミナトク,ヒガシシンバシデンツウホンシャビル(33カイ),東京都,港区,東新橋電通本社ビル（３３階）
13103,"105  ",1057034,トウキョウト,ミナトク,ヒガシシンバシデンツウホンシャビル(34カイ),東京都,港区,東新橋電通本社ビル（３４階）
13103,"105  ",1057035,トウキョウト,ミナトク,ヒガシシンバシデンツウホンシャビル(35カイ),東京都,港区,東新橋電通本社ビル（３５階）
13103,"105  ",1057036,トウキョウト,ミナトク,ヒガシシンバシデンツウホンシャビル(36カイ),東京都,港区,東新橋電通本社ビル（３６階）
13103,"105  ",1057037,トウキョウト,ミナトク,ヒガシシンバシデンツウホンシャビル(37カイ),東京都,港区,東新橋電通本社ビル（３７階）
13103,"105  ",1057038,トウキョウト,ミナトク,ヒガシシンバシデンツウホンシャビル(38カイ),東京都,港区,東新橋電通本社ビル（３８階）
13103,"105  ",1057039,トウキョウト,ミナトク,ヒガシシンバシデンツウホンシャビル(39カイ),東京都,港区,東新橋電通本社ビル（３９階）
13103,"105  ",1057040,トウキョウト,ミナトク,ヒガシシンバシデンツウホンシャビル(40カイ),東京都,港区,東新橋電通本社ビル（４０階）
13103,"105  ",1057041,トウキョウト,ミナトク,ヒガシシンバシデンツウホンシャビル(41カイ),東京都,港区,東新橋電通本社ビル（４１階）
13103,"105  ",1057042,トウキョウト,ミナトク,ヒガシシンバシデンツウホンシャビル(42カイ),東京都,港区,東新橋電通本社ビル（４２階）
13103,"105  ",1057043,トウキョウト,ミナトク,ヒガシシンバシデンツウホンシャビル(43カイ),東京都,港区,東新橋電通本社ビル（４３階）
13103,"105  ",1057044,トウキョウト,ミナトク,ヒガシシンバシデンツウホンシャビル(44カイ),東京都,港区,東新橋電通本社ビル（４４階）
13103,"105  ",1057045,トウキョウト,ミナトク,ヒガシシンバシデンツウホンシャビル(45カイ),東京都,港区,東新橋電通本社ビル（４５階）
